chembl_id,smiles,ic50,ic50_unit,pIC50
CHEMBL210540,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,2500.0,nM,5.6020599913279625
CHEMBL212049,Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,26.0,nM,7.585026652029182
CHEMBL424696,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,2.5,nM,8.602059991327963
CHEMBL258721,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,9.0,nM,8.045757490560675
CHEMBL526092,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,73.0,nM,7.136677139879544
CHEMBL498200,Nc1nccc(-c2cc3c([nH]2)C(CCC(F)(F)F)CNC3=O)n1,395.0,nM,6.403402904373539
CHEMBL524266,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,28.0,nM,7.552841968657781
CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,96.0,nM,7.017728766960432
CHEMBL497995,Nc1nccc(-c2cc3c([nH]2)C(C2CCC2)CNC3=O)n1,96.0,nM,7.017728766960432
CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,73.0,nM,7.136677139879544
CHEMBL402272,Nc1nccc(-c2cc3c([nH]2)CCNC3=O)n1,29.0,nM,7.537602002101044
CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21,34.0,nM,7.468521082957745
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,458.0,nM,6.339134521996131
CHEMBL496567,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,355.0,nM,6.449771646944906
CHEMBL495557,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,3500.0,nM,5.455931955649724
CHEMBL510566,C[C@@H]1CNC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,4100.0,nM,5.3872161432802645
CHEMBL452602,C[C@@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,120.0,nM,6.920818753952375
CHEMBL452601,C[C@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,770.0,nM,6.113509274827519
CHEMBL455450,C[C@H]1CNC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,3200.0,nM,5.494850021680094
CHEMBL454646,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,270.0,nM,6.568636235841013
CHEMBL454645,CC1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CN1,370.0,nM,6.431798275933005
CHEMBL508506,CC1NCCCC1C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,1600.0,nM,5.795880017344075
CHEMBL297570,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCCNC3)s2)o1,550.0,nM,6.259637310505756
CHEMBL509012,CC(C)C1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,810.0,nM,6.091514981121351
CHEMBL455195,CCC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,680.0,nM,6.167491087293763
CHEMBL455194,CC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,1500.0,nM,5.823908740944319
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,20.0,nM,7.698970004336019
CHEMBL215205,Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,350.0,nM,6.455931955649724
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,107.0,nM,6.97061622231479
CHEMBL2035185,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,36.0,nM,7.443697499232713
CHEMBL2397315,Cc1nc(NC(=O)[C@@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1,5300.0,nM,5.275724130399211
CHEMBL1967252,Cc1n[nH]c2ccc(-c3cccnc3)cc12,630.96,nM,6.199998172182031
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,794.33,nM,6.0999990348465305
CHEMBL1965660,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,10.0,nM,8.0
CHEMBL3589661,O=C(O)c1nc2ccccc2c2[nH]c3c(Br)cccc3c12,160.0,nM,6.795880017344075
CHEMBL3589663,COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21,120.0,nM,6.920818753952375
CHEMBL3589665,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Cl)c3[nH]c21,1000.0,nM,6.0
CHEMBL3589666,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Br)c3[nH]c21,1500.0,nM,5.823908740944319
CHEMBL3589671,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12,2200.0,nM,5.657577319177793
CHEMBL3589672,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12,1500.0,nM,5.823908740944319
CHEMBL3589673,COc1ccc2nc(C(=O)O)c3c4cccc(Cl)c4[nH]c3c2c1,210.0,nM,6.6777807052660805
CHEMBL3589674,COc1cccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)c1,3100.0,nM,5.508638306165727
CHEMBL3589774,O=C(O)c1nc2ccsc2c2[nH]c3c(Cl)cccc3c12,350.0,nM,6.455931955649724
CHEMBL3589775,O=C(O)c1nc2cccnc2c2[nH]c3c(Br)cccc3c12,2000.0,nM,5.698970004336019
CHEMBL3655777,CCC(Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(F)(F)F,2140.0,nM,5.669586226650809
CHEMBL3655763,CC[C@H](Nc1nc(NCc2ccc(C)nc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,3630.0,nM,5.440093374963888
CHEMBL3673434,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,3.0,nM,8.522878745280337
CHEMBL3655765,CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,80.0,nM,7.096910013008056
CHEMBL3655762,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,100.0,nM,7.0
CHEMBL3655770,CC[C@H](Nc1nc(NCc2ccncc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,610.0,nM,6.214670164989233
CHEMBL3655772,CC[C@H](Nc1nc(NCc2ccc(C(F)(F)F)nc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,250.0,nM,6.6020599913279625
CHEMBL3655776,CC(C)n1cnc2c(NCc3cccnc3)nc(NCC(O)C(F)(F)F)nc21,7400.0,nM,5.130768280269024
CHEMBL3655766,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(CC3CC3)c2n1)[C@@H](C)O,7890.0,nM,5.102922996790579
CHEMBL3655769,CC[C@H](Nc1nc(NC2CCC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,500.0,nM,6.301029995663981
CHEMBL3673435,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,10.0,nM,8.0
CHEMBL3655764,CC[C@H](Nc1nc(NCc2cccc(Cl)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,60.0,nM,7.221848749616356
CHEMBL3655773,CC[C@H](Nc1nc(NCc2cccc(C)n2)c2ncn(C(C)C)c2n1)[C@@H](C)O,2040.0,nM,5.690369832574102
CHEMBL3655768,CC[C@H](Nc1nc(NCC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,380.0,nM,6.42021640338319
CHEMBL3655774,CC[C@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,5840.0,nM,5.2335871528876
CHEMBL3655775,CC(C)n1cnc2c(NCc3cccnc3)nc(NC[C@@H](C)O)nc21,6530.0,nM,5.185086818724926
CHEMBL3655767,CC[C@H](Nc1nc(NC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,270.0,nM,6.568636235841013
CHEMBL3655771,CC[C@H](Nc1nc(NCc2cc(C)nc(C)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,1040.0,nM,5.982966660701219
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,2180.0,nM,5.661543506395395
CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,178.0,nM,6.749579997691106
CHEMBL3774632,CC(O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2[nH]nc(C(C)C)c2n1,240.0,nM,6.619788758288394
CHEMBL3823659,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,37.0,nM,7.431798275933005
CHEMBL3823030,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,450.0,nM,6.346787486224656
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,1.4,nM,8.853871964321762
CHEMBL1944698,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,3.0,nM,8.522878745280337
CHEMBL3919070,[O-][n+]1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,60.0,nM,7.221848749616356
CHEMBL3974193,CN1CCC(c2cc3c(-c4cccc(NCCCc5ccccc5)n4)ccnc3[nH]2)CC1,35.0,nM,7.455931955649724
CHEMBL3949793,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCN4CCOCC4)CC3)cc12,40.0,nM,7.397940008672037
CHEMBL3965720,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4S(C)(=O)=O)cc12,38.0,nM,7.42021640338319
CHEMBL3928559,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3S(C)(=N)=O)cc12,22.0,nM,7.657577319177793
CHEMBL3918885,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,114.0,nM,6.943095148663527
CHEMBL3924904,COc1ccc(F)cc1-c1ccnc2[nH]c(C3C[C@@H]4CN(S(C)(=O)=O)C[C@@H]4C3)cc12,70.0,nM,7.154901959985743
CHEMBL3943237,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,120.0,nM,6.920818753952375
CHEMBL3969365,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,90.0,nM,7.045757490560675
CHEMBL3902691,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4C(=O)CN3CC(O)C3)cc12,131.0,nM,6.882728704344236
CHEMBL3930674,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4C(=O)Cn3c(OC)cc4cccnc43)cc12,61.0,nM,7.214670164989233
CHEMBL3925253,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)CCO)cc12,114.0,nM,6.943095148663527
CHEMBL3986015,O=C(CO)N1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,23.0,nM,7.638272163982407
CHEMBL3694399,COc1ccccc1-c1cc(N(C)C(=O)[C@@H]2CCCNC2)ncn1,10.0,nM,8.0
CHEMBL3694400,COc1ccc(F)cc1-c1cc(NC(=O)C2CCCNC2)ncn1,0.018,nM,10.744727494896694
CHEMBL3694401,COc1cccc(F)c1-c1cc(NC(=O)C2CCCNC2)ncn1,0.039,nM,10.4089353929735
CHEMBL3694402,COc1ccccc1-c1cc(NC(=O)C2CCC(=O)NC2)ncn1,0.019,nM,10.721246399047171
CHEMBL3694403,COc1ccccc1-c1cc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)ncn1,1.25,nM,8.903089986991944
CHEMBL3694404,COc1ccccc1-c1cc(NC(=O)c2ccc(C)c(NS(C)(=O)=O)c2)ncn1,0.116,nM,9.935542010773082
CHEMBL3694405,COc1ccccc1-c1cc(NC(=O)c2cccc(NS(C)(=O)=O)c2)ncn1,1.08,nM,8.96657624451305
CHEMBL3694406,COc1ccc(F)cc1-c1cc(NC(=O)Cc2cccnc2)ncn1,0.015,nM,10.82390874094432
CHEMBL3694407,COc1ccc(F)cc1-c1cc(NC(=O)Cc2ccncc2)ncn1,0.029,nM,10.537602002101044
CHEMBL3694408,COc1ccc(F)cc1-c1cc(NC(=O)COc2ccc(Cl)cn2)ncn1,0.005,nM,11.30102999566398
CHEMBL3663743,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,16.0,nM,7.795880017344075
CHEMBL3663744,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCCNC3)cc12,22.0,nM,7.657577319177793
CHEMBL3663745,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CCCNC3)cc12,23.0,nM,7.638272163982407
CHEMBL3663746,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCCNC3)cc12,15.0,nM,7.823908740944319
CHEMBL3663747,COc1ccc(N)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,6900.0,nM,5.161150909262744
CHEMBL3663749,COc1ccc(C2CC2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,4700.0,nM,5.327902142064283
CHEMBL3663750,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCCN(C)C3)cc12,49.0,nM,7.309803919971486
CHEMBL3663751,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(C)C3)cc12,35.0,nM,7.455931955649724
CHEMBL3663752,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(C(C)=O)C3)cc12,320.0,nM,6.494850021680094
CHEMBL3663753,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,33.0,nM,7.481486060122113
CHEMBL3663754,CN1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,93.0,nM,7.031517051446065
CHEMBL3663755,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)ccnc3[nH]2)C1,130.0,nM,6.886056647693163
CHEMBL3663756,COc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,490.0,nM,6.309803919971486
CHEMBL3663757,CC(C)S(=O)(=O)N1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,1400.0,nM,5.853871964321762
CHEMBL3663758,COC(=O)N1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,770.0,nM,6.113509274827519
CHEMBL3663759,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,11.0,nM,7.958607314841775
CHEMBL3663760,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,19.0,nM,7.721246399047171
CHEMBL3663761,COc1cc(Cl)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,19.0,nM,7.721246399047171
CHEMBL3663762,COc1cccnc1-c1ccnc2[nH]c(C3CCNCC3)cc12,31.0,nM,7.508638306165728
CHEMBL3663763,COc1ccc(N)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,6600.0,nM,5.180456064458132
CHEMBL3663764,COc1cc(F)c(F)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,12.0,nM,7.920818753952375
CHEMBL3663765,COc1ccc(Cl)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,77.0,nM,7.113509274827519
CHEMBL3663766,COc1ccc(C)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,68.0,nM,7.167491087293763
CHEMBL3639626,COc1c(Cl)cccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,300.0,nM,6.522878745280337
CHEMBL3663767,COc1ccc(F)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,77.0,nM,7.113509274827519
CHEMBL3663768,COc1ccccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,27.0,nM,7.568636235841013
CHEMBL3663769,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,17.0,nM,7.769551078621726
CHEMBL3663770,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,23.0,nM,7.638272163982407
CHEMBL3663771,COc1ccc(C)cc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,120.0,nM,6.920818753952375
CHEMBL3663772,COc1ccncc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,2600.0,nM,5.585026652029182
CHEMBL3663773,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,21.0,nM,7.67778070526608
CHEMBL3663774,Fc1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,15.0,nM,7.823908740944319
CHEMBL3663775,Clc1ccc(NCc2cccnc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,18.0,nM,7.744727494896693
CHEMBL3663776,Clc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,21.0,nM,7.67778070526608
CHEMBL3663777,Fc1ccc(F)c(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,17.0,nM,7.769551078621726
CHEMBL3663778,Fc1cncc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,10.0,nM,8.0
CHEMBL3663779,Fc1ccccc1CNc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,33.0,nM,7.481486060122113
CHEMBL3663780,Fc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1F,19.0,nM,7.721246399047171
CHEMBL3663781,Clc1ccc(NCc2ccncc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,25.0,nM,7.602059991327962
CHEMBL3663782,Clc1ccc(NCC2CCNCC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,550.0,nM,6.259637310505756
CHEMBL3663783,Clc1ccc(NCC2CCCNC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,170.0,nM,6.769551078621726
CHEMBL3663784,Clc1ccc(-c2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,5100.0,nM,5.292429823902063
CHEMBL3663786,CN(Cc1ccccc1)c1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,21.0,nM,7.67778070526608
CHEMBL3663787,CCN(Cc1ccccc1)c1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,48.0,nM,7.318758762624412
CHEMBL3663788,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,81.0,nM,7.091514981121351
CHEMBL3663789,Clc1ccc(NCC2CCCOC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,87.0,nM,7.060480747381382
CHEMBL3663790,O=S(=O)(Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1)c1ccccc1,570.0,nM,6.2441251443275085
CHEMBL3663791,Fc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,49.0,nM,7.309803919971486
CHEMBL3663792,Clc1cnc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,14.0,nM,7.853871964321762
CHEMBL3663793,Clc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,25.0,nM,7.602059991327962
CHEMBL3663794,CN1CCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)CC1,19.0,nM,7.721246399047171
CHEMBL3663795,C[C@H](Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1)c1ccccc1,49.0,nM,7.309803919971486
CHEMBL3663796,CN1CCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,15.0,nM,7.823908740944319
CHEMBL3663797,CN1CCC(c2cc3c(-c4nc(NCc5cccc(F)c5)ccc4Cl)ccnc3[nH]2)CC1,15.0,nM,7.823908740944319
CHEMBL3663798,Clc1ccc(OCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,24.0,nM,7.619788758288394
CHEMBL3663799,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNC3)cc12,17.0,nM,7.769551078621726
CHEMBL3663800,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNC3)cc12,25.0,nM,7.602059991327962
CHEMBL3663801,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CCNC3)cc12,23.0,nM,7.638272163982407
CHEMBL3663802,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCNC3)cc12,15.0,nM,7.823908740944319
CHEMBL3663803,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C)C3)cc12,22.0,nM,7.657577319177793
CHEMBL3663804,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNC3)cc12,25.0,nM,7.602059991327962
CHEMBL3663805,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNC3)cc12,200.0,nM,6.698970004336019
CHEMBL3663806,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CNCCO3)cc12,42.0,nM,7.376750709602099
CHEMBL3663807,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNCCO3)cc12,37.0,nM,7.431798275933005
CHEMBL3663808,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CN(C)CCO3)cc12,510.0,nM,6.292429823902063
CHEMBL3668343,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(C)CCO3)cc12,250.0,nM,6.6020599913279625
CHEMBL3668344,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CNCCO3)cc12,65.0,nM,7.187086643357144
CHEMBL3668345,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,63.0,nM,7.200659450546418
CHEMBL3668346,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,360.0,nM,6.443697499232712
CHEMBL3668347,COc1cc(Cl)ccc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,120.0,nM,6.920818753952375
CHEMBL3668348,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCC(N)CC3)cc12,24.0,nM,7.619788758288394
CHEMBL3668349,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCC(N)C3)cc12,23.0,nM,7.638272163982407
CHEMBL3668350,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3)c(C)c12,17.0,nM,7.769551078621726
CHEMBL3668351,Clc1cnc2[nH]c(C3CCNCC3)cc2c1-c1cccc(NCc2ccccc2)n1,25.0,nM,7.602059991327962
CHEMBL3668352,Fc1cccc(-c2c(Cl)cnc3[nH]c(C4CCCNC4)cc23)c1,63.0,nM,7.200659450546418
CHEMBL3668353,Fc1cccc(-c2c(Cl)cnc3[nH]c(C4CCCNC4)cc23)n1,840.0,nM,6.075720713938118
CHEMBL3668354,Clc1cnc2[nH]c(C3CCCNC3)cc2c1-c1cccc(NCc2ccccc2)n1,39.0,nM,7.4089353929735005
CHEMBL3668355,Clc1cnc2[nH]c(C3CCCNC3)cc2c1-c1cccc(NCC2CCOCC2)n1,640.0,nM,6.1938200260161125
CHEMBL3668356,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,180.0,nM,6.7447274948966935
CHEMBL3668357,COC(=O)N1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,1300.0,nM,5.886056647693163
CHEMBL3668358,CC(C)S(=O)(=O)N1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,600.0,nM,6.221848749616356
CHEMBL3668359,NC1CCCC(c2cc3c(-c4cccc(F)c4)c(Cl)cnc3[nH]2)C1,100.0,nM,7.0
CHEMBL3668360,NC1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,120.0,nM,6.920818753952375
CHEMBL3668361,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCNCC3)cc12,10.0,nM,8.0
CHEMBL3668362,c1cc(NCC2CCOCC2)nc(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1,30.0,nM,7.522878745280337
CHEMBL3668363,CN1CCC(c2cc3c(-c4cccc(NCC5CCOCC5)n4)ccnc3[nH]2)CC1,34.0,nM,7.468521082957745
CHEMBL3668364,CN1CCC(c2cc3c(-c4cccc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,29.0,nM,7.537602002101044
CHEMBL3668365,CN1CCC(c2cc3c(-c4cccc(NCCSc5ccccc5)n4)ccnc3[nH]2)CC1,51.0,nM,7.292429823902063
CHEMBL3668366,CN1CCC(c2cc3c(-c4cccc(NCC5CC5)n4)ccnc3[nH]2)CC1,34.0,nM,7.468521082957745
CHEMBL3668367,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3)cc12,580.0,nM,6.236572006437063
CHEMBL3668368,CN1CCC(c2cc3c(-c4cccc(NCC5CCOC(C)(C)C5)n4)ccnc3[nH]2)CC1,150.0,nM,6.823908740944319
CHEMBL3668369,CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5)n4)ccnc3[nH]2)CC1,50.0,nM,7.301029995663981
CHEMBL3668370,CN1CCC(c2cc3c(-c4cccc(NCc5cccc(Cl)c5)n4)ccnc3[nH]2)CC1,14.0,nM,7.853871964321762
CHEMBL3668371,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCCC3)cc12,270.0,nM,6.568636235841013
CHEMBL3668372,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3C(C)=O)cc12,1300.0,nM,5.886056647693163
CHEMBL3668373,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(C)=O)CC3)cc12,33.0,nM,7.481486060122113
CHEMBL3668374,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)CO)CC3)cc12,36.0,nM,7.443697499232713
CHEMBL3668375,CN1CCC(c2cc3c(-c4cccc(NCc5c(F)cccc5F)n4)ccnc3[nH]2)CC1,12.0,nM,7.920818753952375
CHEMBL3668376,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3C)cc12,430.0,nM,6.366531544420414
CHEMBL3668377,C[C@H](Nc1cccc(-c2ccnc3[nH]c(C4CCN(C)CC4)cc23)n1)c1ccccc1,44.0,nM,7.356547323513813
